"ID","PHISH_URL","ADDITIONAL_INFO"
"8473881","https://www.yahoo.com/?err=404&err_url=https://finance.yahoo.com/)...","added on Mar 2nd 2024 6:01 PM by cleanmx INVALID Offline"
"8473880","https://www.yahoo.com/?err=404&err_url=https://finance.yahoo.com/n...","added on Mar 2nd 2024 6:01 PM by cleanmx INVALID Offline"
"8473696","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Fh...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473693","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Fh...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473691","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Fh...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473688","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Fg...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473686","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Fg...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473683","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Ff...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473678","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Ff...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8473675","https://steamcommunity.com/login/home/?msg=loginfirst&goto=%2Fuser%2Ff...","added on Mar 2nd 2024 2:02 PM by cleanmx INVALID Offline"
"8470802","https://www.appgate.com","added on Feb 29th 2024 3:20 PM by dms INVALID Offline"
"8470275","https://www.bancoprovincia.bancainternet.com.ar/spa/...","added on Feb 28th 2024 8:33 PM by soclatam INVALID Offline"
"8468873","https://eegsa.pago.ai/","added on Feb 27th 2024 6:13 PM by lhernandez INVALID Offline"
"8468195","https://mbank.ehub.sk/","added on Feb 27th 2024 7:40 AM by NIRT INVALID Offline"
"8466065","https://arcus-www.amazon.com.br/","added on Feb 25th 2024 2:00 AM by cleanmx INVALID Offline"
"8466060","https://eu1.salesforce.com/","added on Feb 25th 2024 2:00 AM by cleanmx INVALID Offline"
"8466059","http://eu1.salesforce.com/","added on Feb 25th 2024 2:00 AM by cleanmx INVALID Offline"
"8466004","http://edgedl.me.gvt1.com/","added on Feb 25th 2024 1:00 AM by cleanmx INVALID Offline"
"8465751","https://www.sharefile.com/","added on Feb 24th 2024 3:00 PM by cleanmx INVALID Offline"
"8464107","https://gmo-aozora.com/","added on Feb 23rd 2024 6:51 AM by kubotaa INVALID Offline"
"8462314","https://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/e...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462313","http://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Ch...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462312","https://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/e...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462311","http://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Ch...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462310","https://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/e...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462309","http://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Ch...","added on Feb 21st 2024 9:02 PM by cleanmx INVALID Offline"
"8462308","https://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/e...","added on Feb 21st 2024 9:01 PM by cleanmx INVALID Offline"
"8462307","http://account.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Ch...","added on Feb 21st 2024 9:01 PM by cleanmx INVALID Offline"
"8449559","https://www.mavia.com/","added on Feb 12th 2024 4:22 AM by Felix0101 INVALID Offline"
"8436381","https://credinetweb.bcp.com.bo/#/login","added on Jan 31st 2024 3:43 PM by voldemor INVALID Offline"
"8434045","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 30th 2024 9:03 AM by cleanmx INVALID Offline"
"8434044","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 30th 2024 9:03 AM by cleanmx INVALID Offline"
"8434042","http://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/logi...","added on Jan 30th 2024 9:03 AM by cleanmx INVALID Offline"
"8434041","http://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/logi...","added on Jan 30th 2024 9:03 AM by cleanmx INVALID Offline"
"8433471","https://www.rakuten.co.jp/sitemap/sp/app.html","added on Jan 29th 2024 8:51 PM by buaya INVALID Offline"
"8431666","http://www-test.mybrt.it","added on Jan 28th 2024 8:08 AM by D3Lab INVALID Offline"
"8424658","https://www.hopp.bio/opennewmessg","added on Jan 23rd 2024 5:43 PM by verifrom INVALID Offline"
"8421653","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/oau...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421652","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/oau...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421651","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Me....","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421650","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/Me....","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421649","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/log...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421648","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/log...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421647","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/log...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421646","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/log...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421645","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/jsD...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421644","https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/jsD...","added on Jan 15th 2024 1:07 AM by cleanmx INVALID Offline"
"8421631","https://login.live.com.office.nino-enterprise.ninoent.myshn.net/Me.htm...","added on Jan 15th 2024 1:06 AM by cleanmx INVALID Offline"
"8421630","https://login.live.com.office.nino-enterprise.ninoent.myshn.net/login....","added on Jan 15th 2024 1:06 AM by cleanmx INVALID Offline"
"8421629","https://login.live.com.office.nino-enterprise.ninoent.myshn.net/login....","added on Jan 15th 2024 1:06 AM by cleanmx INVALID Offline"
"8421628","https://login.live.com.office.nino-enterprise.ninoent.myshn.net/jsDisa...","added on Jan 15th 2024 1:06 AM by cleanmx INVALID Offline"
"8419606","https://login.live.com.office.default.andreas.myshn.eu/jsDisabled.srf?...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419605","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/oauth...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419604","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/oauth...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419603","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419602","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419601","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8419600","https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...","added on Jan 13th 2024 12:01 AM by cleanmx INVALID Offline"
"8418092","https://sso.secureserver.net/?plid=3153&prog_id=3153&realm=idp&path=%2...","added on Jan 11th 2024 5:54 PM by drcannabis INVALID Offline"
"8418091","https://host.secureserver.net","added on Jan 11th 2024 5:54 PM by drcannabis INVALID Offline"
"8414665","https://login.microsoftonline.com.office.nino-enterprise.ninoent.myshn...","added on Jan 9th 2024 4:03 AM by cleanmx INVALID Offline"
"8414664","https://login.microsoftonline.com.office.nino-enterprise.ninoent.myshn...","added on Jan 9th 2024 4:03 AM by cleanmx INVALID Offline"
"8411627","https://anixart-anime-in-your-pocket.softonic.ru/android...","added on Jan 5th 2024 7:19 PM by Felix0101 INVALID Offline"
"8407142","https://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.m...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407141","http://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.my...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407140","https://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.m...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407139","http://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.my...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407138","https://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.m...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407137","http://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.my...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407136","https://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.m...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407135","http://login.microsoftonline.com.office.urgo-prod1.laboratoiresurgo.my...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8407134","http://login.live.com.office.o365-and-onedrive.minesuperdev.myshn.net/...","added on Dec 30th 2023 7:03 AM by cleanmx INVALID Offline"
"8404452","https://tarjetasbanrural.com/?utm_campaign=Pagos%20Programados%202023%...","added on Dec 27th 2023 2:37 PM by lhernandez INVALID Offline"
"8404451","https://tarjetasbanrural.com/?utm_campaign=Pagos%20Programados%202023%...","added on Dec 27th 2023 2:37 PM by lhernandez INVALID Offline"
"8403134","https://login.live.com.office.indospace-adfs-o365.indospace.myshn.net/...","added on Dec 26th 2023 2:01 PM by cleanmx INVALID Offline"
"8402675","http://login.live.com.office.o365-and-onedrive.minesuperdev.myshn.net/...","added on Dec 26th 2023 5:02 AM by cleanmx INVALID Offline"
"8402674","http://login.live.com.office.o365-and-onedrive.minesuperdev.myshn.net/...","added on Dec 26th 2023 5:02 AM by cleanmx INVALID Offline"
"8401942","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/oauth...","added on Dec 25th 2023 7:02 AM by cleanmx INVALID Offline"
"8401381","https://traderjoexyz.com","added on Dec 23rd 2023 7:06 PM by Felix0101 INVALID Offline"
"8399422","https://ground.news/article/ai-image-generators-are-being-trained-on-e...","added on Dec 21st 2023 6:49 AM by Felix0101 INVALID Offline"
"8397164","https://login.live.com.office.office-365.barikatguvenligi.myshn.net/oa...","added on Dec 18th 2023 6:01 PM by cleanmx INVALID Offline"
"8394876","https://login.live.com.office.maifoffice365prod.maif.myshn.eu/oauth20_...","added on Dec 15th 2023 3:02 PM by cleanmx INVALID Offline"
"8394873","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/oauth...","added on Dec 15th 2023 3:02 PM by cleanmx INVALID Offline"
"8394872","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/Me.ht...","added on Dec 15th 2023 3:01 PM by cleanmx INVALID Offline"
"8394871","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/Me.ht...","added on Dec 15th 2023 3:01 PM by cleanmx INVALID Offline"
"8394870","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/login...","added on Dec 15th 2023 3:01 PM by cleanmx INVALID Offline"
"8394868","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/login...","added on Dec 15th 2023 3:01 PM by cleanmx INVALID Offline"
"8393174","https://getin.lynka.pl/konto-uzytkownika/login.html...","added on Dec 15th 2023 7:47 AM by NIRT INVALID Offline"
"8384829","http://sicoob.com.br.admin-mcas-df.ms/cartao-sicoobcard-visa-platinum/...","added on Dec 6th 2023 12:31 PM by GreysonDerrick INVALID Offline"
"8384827","http://sicoob.com.br.admin-mcas-df.ms","added on Dec 6th 2023 12:31 PM by GreysonDerrick INVALID Offline"
"8384824","http://sicoob.com.br.admin-mcas-df.ms/acesso/loginDocument.php...","added on Dec 6th 2023 12:31 PM by KellanMaxwell INVALID Offline"
"8384817","http://sicoob.com.br.admin-mcas-df.ms/softexpert/login...","added on Dec 6th 2023 12:30 PM by GreysonDerrick INVALID Offline"
"8384802","http://sicoob.com.br.admin-mcas-df.ms/hash=AAA3493898439939SFKW399394/...","added on Dec 6th 2023 12:29 PM by IsmaelParkes INVALID Offline"
"8384788","http://sicoob.com.br.admin-mcas-df.ms/sicoobnortepr/servicos/simulacao...","added on Dec 6th 2023 12:25 PM by MacaulyDorsey INVALID Offline"
"8382743","https://explore.avertium.com/resource/an-in-depth-look-at-russian-thre...","added on Dec 3rd 2023 11:38 PM by Felix0101 INVALID Offline"
"8382742","https://rootsec.nl/dossier-killnet/","added on Dec 3rd 2023 11:38 PM by Felix0101 INVALID Offline"
"8382741","https://socradar.io/killnet-announces-launch-of-a-new-ddos-service/...","added on Dec 3rd 2023 11:27 PM by Felix0101 INVALID Offline"
"8380612","https://www.engadget.com/self-proclaimed-gay-furry-hackers-breach-nucl...","added on Dec 1st 2023 3:22 PM by Felix0101 INVALID Offline"
"8380230","https://www.mimecast.com/lfs-and-sm-privacy-statement/...","added on Dec 1st 2023 10:56 AM by laerm INVALID Offline"
"8378880","https://www.bing.com/aclick?ld=e8o1n1GyKGlaA7SIdDn_MPFjVUCUzzx9sAUVQhu...","added on Nov 29th 2023 9:33 PM by PhishVerifier INVALID Offline"
"8376057","https://www.hamas.com/","added on Nov 27th 2023 10:26 AM by xinomilo INVALID Offline"
"8375402","https://secure.ficohsa.com/","added on Nov 26th 2023 9:13 AM by dms INVALID Offline"
"8373290","http://213.253.215.149","added on Nov 23rd 2023 10:20 AM by BBFMO2020 INVALID Offline"
"8365218","https://secured.cloudsurveillance.net/89c103b3-7de2-4823-8c05-5c63607c...","added on Nov 15th 2023 12:56 PM by verifrom INVALID Offline"
"8365217","https://service-noreply.info/056eafe3bf115c537709844c57705107cf504b7f...","added on Nov 15th 2023 12:56 PM by verifrom INVALID Offline"
"8365056","https://www.xnxx.com/video-15bsgt3a/raya_nguyen_rudely_awaken_when_str...","added on Nov 15th 2023 8:48 AM by bbfmo2019 INVALID Offline"
"8365055","https://www.xnxx.com/video-15bsgt3a/raya_nguyen_rudely_awaken_wh......","added on Nov 15th 2023 8:48 AM by bbfmo2019 INVALID Offline"
"8363932","https://essenceofbuddhism.wordpress.com/2016/04/19/what-the-finger-poi...","added on Nov 14th 2023 12:33 PM by Felix0101 INVALID Offline"
"8362557","https://www.mcafee.com/","added on Nov 13th 2023 11:22 PM by agent47 INVALID Offline"
"8360641","https://app.gala.games","added on Nov 11th 2023 6:15 AM by Felix0101 INVALID Offline"
"8360314","https://nationalpost.com/news/canada/imam-who-led-montrealers-in-praye...","added on Nov 11th 2023 2:59 AM by Felix0101 INVALID Offline"
"8357503","https://www.mizuhobank.co.jp/index.html","added on Nov 8th 2023 7:43 AM by dms INVALID Offline"
"8357502","https://www.mizuhobank.co.jp/","added on Nov 8th 2023 7:43 AM by dms INVALID Offline"
"8354459","https://cs.money/privacy?shortlink=1nken90p&onboarding_creation_ts=169...","added on Nov 5th 2023 7:12 PM by Felix0101 INVALID Offline"
"8354455","https://www.ovh.com/abuse/","added on Nov 5th 2023 7:07 PM by Felix0101 INVALID Offline"
"8354454","https://www.ovh.com/abuse","added on Nov 5th 2023 7:07 PM by Felix0101 INVALID Offline"
"8354018","https://mindlikethesky.com/2018/04/02/ten-thousand-flowers-in-spring/...","added on Nov 4th 2023 7:30 PM by Felix0101 INVALID Offline"
"8345512","https://www.cbsnews.com/amp/news/israel-hamas-war-white-phosphorous-ga...","added on Oct 27th 2023 1:34 AM by Felix0101 INVALID Offline"
"8341117","https://t.co/","added on Oct 23rd 2023 4:45 PM by prodigyabuse INVALID Offline"
"8337524","https://go.przelewy24.pl/trnRequest/F6AB0673A7-912D0A-CF5E7A-10D1756E1...","added on Oct 19th 2023 9:30 PM by NIRT INVALID Offline"
"8337523","https://secure.pep.pl/p24/status,52319280,bf2a27de15ad533c2d4065b1f657...","added on Oct 19th 2023 9:30 PM by NIRT INVALID Offline"
"8336823","https://www.jmcacademy.edu.au/","added on Oct 19th 2023 6:04 AM by Felix0101 INVALID Offline"
"8336822","https://pages.jmcacademy.edu.au/Intake/Game-Design...","added on Oct 19th 2023 6:04 AM by Felix0101 INVALID Offline"
"8335520","https://213.253.215.149/g0Kz","added on Oct 18th 2023 1:37 PM by BBFMO2020 INVALID Offline"
"8335351","https://www.hopp.bio/andrr-kuntz","added on Oct 18th 2023 10:44 AM by verifrom INVALID Offline"
"8334223","https://sitereview.symantec.com/#/lookup-result/https%253A%252F%252Fvi...","added on Oct 17th 2023 6:52 AM by bbfmo2019 INVALID Offline"
"8332515","https://epl.paypal-communication.com/T/v610000018b31faa7088f880e434b5c...","added on Oct 15th 2023 1:57 PM by danaxtell INVALID Offline"
"8332320","http://uala.com.co.admin-mcas-df.ms/","added on Oct 14th 2023 11:39 PM by NialCottrell INVALID Offline"
"8331899","https://www.washingtonpost.com/world/2023/10/12/israel-strikes-gaza-ma...","added on Oct 14th 2023 9:20 AM by Felix0101 INVALID Offline"
"8331103","https://news.sky.com/story/israel-gaza-war-latest-hamas-palestine-sky-...","added on Oct 13th 2023 6:31 PM by Felix0101 INVALID Offline"
"8330708","https://www.lesechos.fr/tech-medias/intelligence-artificielle/la-tech-...","added on Oct 13th 2023 8:11 AM by Felix0101 INVALID Offline"
"8330643","https://www.virustotal.com/gui/url/642025e7ade144dc294c847efdcb21c54b3...","added on Oct 13th 2023 4:10 AM by edgyeft INVALID Offline"
"8327782","https://www.segurossura.com.co/","added on Oct 11th 2023 12:04 AM by phishattack INVALID Offline"
"8325295","https://www.fdd.org/analysis/2023/10/08/attacks-on-israel-part-of-iran...","added on Oct 8th 2023 11:07 PM by Felix0101 INVALID Offline"
"8325176","https://www.fakepersongenerator.com/Index/generate...","added on Oct 8th 2023 8:58 PM by Felix0101 INVALID Offline"
"8323134","https://training.knowbe4.com/ui/login","added on Oct 6th 2023 4:09 AM by optusabuse INVALID Offline"
"8323133","https://http.www.secure.kb4.io","added on Oct 6th 2023 4:09 AM by optusabuse INVALID Offline"
"8318819","https://www.focus.de/politik/ausland/nach-dem-tod-von-jewgeni-prigosch...","added on Oct 3rd 2023 12:00 PM by Felix0101 INVALID Offline"
"8318475","https://www.businessinsider.com/elon-musks-x-most-active-platform-for-...","added on Oct 3rd 2023 12:37 AM by Felix0101 INVALID Offline"
"8317918","https://www.huffingtonpost.fr/environnement/article/au-royaume-uni-le-...","added on Oct 2nd 2023 4:51 PM by Felix0101 INVALID Offline"
"8316911","https://yakarandamag.com/fr/autoriser-les-ports-tcp-et-udp-53-a-vos-se...","added on Oct 1st 2023 3:08 PM by Felix0101 INVALID Offline"
"8316671","https://itarmy.com.ua/instruction/?lang=en#linux...","added on Oct 1st 2023 12:45 AM by Felix0101 INVALID Offline"
"8313407","https://www.aseguradorarural.com.gt/aseguradoradnn/...","added on Sep 27th 2023 3:49 PM by lhernandez INVALID Offline"
"8312288","https://wiscnews.com/news/local/man-given-25-000-bond-for-assault/arti...","added on Sep 26th 2023 6:32 PM by Felix0101 INVALID Offline"
"8312205","https://dnevnik.ru","added on Sep 26th 2023 5:11 PM by Felix0101 INVALID Offline"
"8312089","https://raw.githubusercontent.com/","added on Sep 26th 2023 3:12 PM by Felix0101 INVALID Offline"
"8309515","https://www.icmp.int/news/ukraines-forgotten-missing-and-disappeared/...","added on Sep 23rd 2023 11:34 PM by Felix0101 INVALID Offline"
"8309513","https://missingdoe.com/resources-and-interesting-links/...","added on Sep 23rd 2023 11:19 PM by Felix0101 INVALID Offline"
"8309512","https://missingchildreneurope.eu/get-involved/...","added on Sep 23rd 2023 10:51 PM by Felix0101 INVALID Offline"
"8308220","https://www.dailymail.co.uk/news/article-11559455/The-Twitter-Files-le...","added on Sep 22nd 2023 12:04 PM by Felix0101 INVALID Offline"
"8308215","https://www.usatoday.com/story/news/politics/2022/12/03/elon-musk-and-...","added on Sep 22nd 2023 12:03 PM by Felix0101 INVALID Offline"
"8308214","https://eu.usatoday.com/story/news/politics/2022/12/03/elon-musk-and-m...","added on Sep 22nd 2023 12:03 PM by Felix0101 INVALID Offline"
"8304963","https://www.exploretalent.com/","added on Sep 19th 2023 4:17 PM by Felix0101 INVALID Offline"
"8304806","https://dmarket.com/ru/sell-items-promo","added on Sep 19th 2023 2:03 PM by Felix0101 INVALID Offline"
"8304656","https://us.typology.com","added on Sep 19th 2023 11:51 AM by Felix0101 INVALID Offline"
"8302818","https://phishtank.org/index.php","added on Sep 18th 2023 8:58 PM by lhernandez INVALID Offline"
"8302817","https://phishtank.org/phish_detail.php?phish","added on Sep 18th 2023 8:58 PM by lhernandez INVALID Offline"
"8302661","https://www.nytimes.com/2023/09/18/us/missing-f35-military-jet-charles...","added on Sep 18th 2023 5:27 PM by Felix0101 INVALID Offline"
"8302586","https://www.site-shot.com/","added on Sep 18th 2023 4:19 PM by lhernandez INVALID Offline"
"8302409","https://consent.orange.fr/global-cookies/e63fdee3ac1a427c1ec20be10bfbd...","added on Sep 18th 2023 2:13 PM by verifrom INVALID Offline"
"8302395","https://www.fool.com/the-ascent/personal-finance/best-personal-finance...","added on Sep 18th 2023 2:08 PM by Felix0101 INVALID Offline"
"8302001","https://code.jquery.com/jquery-3.3.1.js","added on Sep 18th 2023 4:49 AM by CERTPKOBP INVALID Offline"
"8301718","https://www.newsweek.com/migrants-europe-violence-crime-germany-study-...","added on Sep 17th 2023 1:36 PM by Felix0101 INVALID Offline"
"8301310","https://rarible.com/token/polygon/0xf7b2f16e68017e4665cadbfded20079540...","added on Sep 16th 2023 9:49 PM by Felix0101 INVALID Offline"
"8300463","https://www.bibanking.bi.com.gt/InicioSesion/Inicio/Autenticar...","added on Sep 15th 2023 9:43 PM by lhernandez INVALID Offline"
"8300462","https://bibanking.bi.com.gt/","added on Sep 15th 2023 9:43 PM by lhernandez INVALID Offline"
"8300335","https://correosytelegrafos.civ.gob.gt/contacto/...","added on Sep 15th 2023 5:43 PM by lhernandez INVALID Offline"
"8299026","https://stoxbex.com/","added on Sep 14th 2023 7:56 PM by Felix0101 INVALID Offline"
"8299025","http://stoxbex.com","added on Sep 14th 2023 7:56 PM by Felix0101 INVALID Offline"
"8297367","https://armstrong.bi.com.gt/ArmstrongBI/web/asp/modAcceso/acceso.aspx...","added on Sep 13th 2023 9:44 PM by lhernandez INVALID Offline"
"8297366","https://armstrong.bi.com.gt/","added on Sep 13th 2023 9:44 PM by lhernandez INVALID Offline"
"8297288","https://login.live.com.office.autooffc29536.euprodauto4.myshn.eu/login...","added on Sep 13th 2023 9:02 PM by cleanmx INVALID Offline"
"8296672","https://best.aliexpress.com/?new_site=1&commercial_type=bestPage&a...","added on Sep 13th 2023 9:51 AM by D3Lab INVALID Offline"
"8295669","https://123savoie.com/lisa-gay-portrait-d-une-musheuse/...","added on Sep 12th 2023 3:46 PM by Felix0101 INVALID Offline"
"8293360","https://www.govmint.com/bot-detected?url=Lz8=&uuid=4426c00c-509c-11ee-...","added on Sep 11th 2023 12:10 PM by Felix0101 INVALID Offline"
"8293359","https://www.govmint.com","added on Sep 11th 2023 12:10 PM by Felix0101 INVALID Offline"
"8291924","https://agelesstachyoncenter.com/","added on Sep 9th 2023 10:11 PM by buaya INVALID Offline"
"8290421","https://dnspropagation.net/free-public-dns-servers/cn/...","added on Sep 8th 2023 4:21 PM by Felix0101 INVALID Offline"
"8290135","https://www.trendsmap.com/twitter/tweet/1476255911400378371...","added on Sep 8th 2023 9:22 AM by Felix0101 INVALID Offline"
"8288769","https://github.com/pwnwithlove/C_revshell","added on Sep 7th 2023 7:26 AM by Felix0101 INVALID Offline"
"8286251","https://www.creativeboom.com/resources/guide-to-bluesky-the-invite-onl...","added on Sep 5th 2023 2:11 PM by Felix0101 INVALID Offline"
"8285485","https://sbi.mx/page/41/786/wellsfargo.html/","added on Sep 5th 2023 5:05 AM by bobbyb INVALID Offline"
"8284491","https://www.icloud.com/find","added on Sep 4th 2023 10:03 AM by cleanmx INVALID Offline"
